tick,day,hour,S_susceptible,I_total_infect,new_infect,R_total_recov,new_recov
795,33,3,76,731,0,3193,2
796,33,4,76,728,0,3196,3
797,33,5,76,723,0,3201,5
798,33,6,75,720,1,3205,4
799,33,7,75,719,0,3206,1
800,33,8,75,719,0,3206,0
801,33,9,75,715,0,3210,4
802,33,10,74,716,1,3210,0
803,33,11,74,714,0,3212,2
804,33,12,74,711,0,3215,3
805,33,13,74,706,0,3220,5
806,33,14,74,703,0,3223,3
807,33,15,74,697,0,3229,6
808,33,16,74,692,0,3234,5
809,33,17,74,690,0,3236,2
810,33,18,74,688,0,3238,2
811,33,19,74,688,0,3238,0
812,33,20,73,689,1,3238,0
813,33,21,73,683,0,3244,6
814,33,22,73,679,0,3248,4
815,33,23,72,679,1,3249,1
816,34,0,71,678,1,3251,2
817,34,1,71,673,0,3256,5
818,34,2,71,669,0,3260,4
819,34,3,71,668,0,3261,1
820,34,4,71,664,0,3265,4
821,34,5,71,663,0,3266,1
822,34,6,70,662,1,3268,2
823,34,7,70,661,0,3269,1
824,34,8,69,659,1,3272,3
825,34,9,69,658,0,3273,1
826,34,10,69,655,0,3276,3
827,34,11,69,653,0,3278,2
828,34,12,67,654,2,3279,1
829,34,13,67,652,0,3281,2
830,34,14,67,651,0,3282,1
831,34,15,67,648,0,3285,3
832,34,16,67,647,0,3286,1
833,34,17,67,647,0,3286,0
834,34,18,67,643,0,3290,4
835,34,19,67,640,0,3293,3
836,34,20,67,637,0,3296,3
837,34,21,67,634,0,3299,3
838,34,22,67,632,0,3301,2
839,34,23,67,629,0,3304,3
840,35,0,67,625,0,3308,4
841,35,1,66,619,1,3315,7
842,35,2,66,615,0,3319,4
843,35,3,66,615,0,3319,0
844,35,4,65,614,1,3321,2
845,35,5,65,612,0,3323,2
846,35,6,65,608,0,3327,4
847,35,7,65,606,0,3329,2
848,35,8,65,603,0,3332,3
849,35,9,65,601,0,3334,2
850,35,10,64,601,1,3335,1
851,35,11,63,601,1,3336,1
852,35,12,63,597,0,3340,4
853,35,13,63,596,0,3341,1
854,35,14,63,591,0,3346,5
855,35,15,63,588,0,3349,3
856,35,16,63,584,0,3353,4
857,35,17,63,582,0,3355,2
858,35,18,63,579,0,3358,3
859,35,19,63,576,0,3361,3
860,35,20,63,571,0,3366,5
861,35,21,63,570,0,3367,1
862,35,22,63,567,0,3370,3
863,35,23,63,562,0,3375,5
864,36,0,63,560,0,3377,2
865,36,1,63,557,0,3380,3
866,36,2,63,555,0,3382,2
867,36,3,62,552,1,3386,4
868,36,4,62,551,0,3387,1
869,36,5,62,549,0,3389,2
870,36,6,62,548,0,3390,1
871,36,7,62,545,0,3393,3
872,36,8,62,543,0,3395,2
873,36,9,62,539,0,3399,4
874,36,10,62,538,0,3400,1
875,36,11,61,535,1,3404,4
876,36,12,60,533,1,3407,3
877,36,13,60,532,0,3408,1
878,36,14,60,531,0,3409,1
879,36,15,59,532,1,3409,0
880,36,16,59,530,0,3411,2
881,36,17,58,528,1,3414,3
882,36,18,58,526,0,3416,2
883,36,19,58,524,0,3418,2
884,36,20,58,522,0,3420,2
885,36,21,58,518,0,3424,4
886,36,22,58,517,0,3425,1
887,36,23,58,514,0,3428,3
888,37,0,58,514,0,3428,0
889,37,1,58,514,0,3428,0
890,37,2,58,511,0,3431,3
891,37,3,58,508,0,3434,3
892,37,4,58,506,0,3436,2
893,37,5,58,501,0,3441,5
894,37,6,58,500,0,3442,1
895,37,7,58,497,0,3445,3
896,37,8,58,495,0,3447,2
897,37,9,58,493,0,3449,2
898,37,10,58,489,0,3453,4
899,37,11,58,488,0,3454,1
900,37,12,57,488,1,3455,1
901,37,13,56,484,1,3460,5
902,37,14,56,482,0,3462,2
903,37,15,56,481,0,3463,1
904,37,16,56,480,0,3464,1
905,37,17,56,478,0,3466,2
906,37,18,56,478,0,3466,0
907,37,19,56,476,0,3468,2
908,37,20,56,472,0,3472,4
909,37,21,56,471,0,3473,1
910,37,22,56,468,0,3476,3
911,37,23,56,467,0,3477,1
912,38,0,55,468,1,3477,0
913,38,1,55,466,0,3479,2
914,38,2,55,465,0,3480,1
915,38,3,55,463,0,3482,2
916,38,4,55,458,0,3487,5
917,38,5,55,457,0,3488,1
918,38,6,55,455,0,3490,2
919,38,7,55,452,0,3493,3
920,38,8,55,450,0,3495,2
921,38,9,55,450,0,3495,0
922,38,10,55,448,0,3497,2
923,38,11,55,445,0,3500,3
924,38,12,55,445,0,3500,0
925,38,13,55,443,0,3502,2
926,38,14,55,439,0,3506,4
927,38,15,54,439,1,3507,1
928,38,16,54,439,0,3507,0
929,38,17,54,438,0,3508,1
930,38,18,53,437,1,3510,2
931,38,19,52,438,1,3510,0
932,38,20,52,437,0,3511,1
933,38,21,52,434,0,3514,3
934,38,22,51,433,1,3516,2
935,38,23,51,433,0,3516,0
936,39,0,51,429,0,3520,4
937,39,1,50,428,1,3522,2
938,39,2,50,428,0,3522,0
939,39,3,50,426,0,3524,2
940,39,4,50,426,0,3524,0
941,39,5,50,426,0,3524,0
942,39,6,50,426,0,3524,0
943,39,7,50,423,0,3527,3
944,39,8,50,421,0,3529,2
945,39,9,50,421,0,3529,0
946,39,10,50,420,0,3530,1
947,39,11,50,417,0,3533,3
948,39,12,50,415,0,3535,2
949,39,13,50,413,0,3537,2
950,39,14,50,409,0,3541,4
951,39,15,50,406,0,3544,3
952,39,16,50,405,0,3545,1
953,39,17,50,403,0,3547,2
954,39,18,50,400,0,3550,3
955,39,19,50,397,0,3553,3
956,39,20,50,396,0,3554,1
957,39,21,50,394,0,3556,2
958,39,22,49,395,1,3556,0
959,39,23,49,394,0,3557,1
960,40,0,49,393,0,3558,1
961,40,1,49,390,0,3561,3
962,40,2,49,389,0,3562,1
963,40,3,48,390,1,3562,0
964,40,4,48,389,0,3563,1
965,40,5,48,385,0,3567,4
966,40,6,48,381,0,3571,4
967,40,7,46,382,2,3572,1
968,40,8,46,381,0,3573,1
969,40,9,46,378,0,3576,3
970,40,10,46,377,0,3577,1
971,40,11,46,376,0,3578,1
972,40,12,46,375,0,3579,1
973,40,13,45,375,1,3580,1
974,40,14,45,374,0,3581,1
975,40,15,45,372,0,3583,2
976,40,16,45,371,0,3584,1
977,40,17,45,370,0,3585,1
978,40,18,45,368,0,3587,2
979,40,19,44,367,1,3589,2
980,40,20,44,366,0,3590,1
981,40,21,44,365,0,3591,1
982,40,22,43,366,1,3591,0
983,40,23,43,365,0,3592,1
984,41,0,43,364,0,3593,1
985,41,1,43,360,0,3597,4
986,41,2,43,358,0,3599,2
987,41,3,43,356,0,3601,2
988,41,4,43,354,0,3603,2
989,41,5,41,355,2,3604,1
990,41,6,41,354,0,3605,1
991,41,7,41,354,0,3605,0
992,41,8,41,352,0,3607,2
993,41,9,41,351,0,3608,1
994,41,10,41,351,0,3608,0
995,41,11,41,350,0,3609,1
996,41,12,41,348,0,3611,2
997,41,13,41,346,0,3613,2
998,41,14,41,345,0,3614,1
999,41,15,41,344,0,3615,1
1000,41,16,41,343,0,3616,1
1001,41,17,41,343,0,3616,0
1002,41,18,41,342,0,3617,1
1003,41,19,41,340,0,3619,2
1004,41,20,41,339,0,3620,1
1005,41,21,41,335,0,3624,4
1006,41,22,41,334,0,3625,1
1007,41,23,41,333,0,3626,1
1008,42,0,41,330,0,3629,3
1009,42,1,41,328,0,3631,2
1010,42,2,41,327,0,3632,1
1011,42,3,41,327,0,3632,0
1012,42,4,41,325,0,3634,2
1013,42,5,41,325,0,3634,0
1014,42,6,41,324,0,3635,1
1015,42,7,41,322,0,3637,2
1016,42,8,41,321,0,3638,1
1017,42,9,41,321,0,3638,0
1018,42,10,41,319,0,3640,2
1019,42,11,41,318,0,3641,1
1020,42,12,41,316,0,3643,2
1021,42,13,41,314,0,3645,2
1022,42,14,41,313,0,3646,1
1023,42,15,41,311,0,3648,2
1024,42,16,41,307,0,3652,4
1025,42,17,41,307,0,3652,0
1026,42,18,41,305,0,3654,2
1027,42,19,41,304,0,3655,1
1028,42,20,41,302,0,3657,2
1029,42,21,41,301,0,3658,1
1030,42,22,41,300,0,3659,1
1031,42,23,41,298,0,3661,2
1032,43,0,41,297,0,3662,1
1033,43,1,41,297,0,3662,0
1034,43,2,41,295,0,3664,2
1035,43,3,41,294,0,3665,1
1036,43,4,41,293,0,3666,1
1037,43,5,41,291,0,3668,2
1038,43,6,40,291,1,3669,1
1039,43,7,40,291,0,3669,0
1040,43,8,40,290,0,3670,1
1041,43,9,40,288,0,3672,2
1042,43,10,40,287,0,3673,1
1043,43,11,40,285,0,3675,2
1044,43,12,40,285,0,3675,0
1045,43,13,40,284,0,3676,1
1046,43,14,40,283,0,3677,1
1047,43,15,40,282,0,3678,1
1048,43,16,40,281,0,3679,1
1049,43,17,40,277,0,3683,4
1050,43,18,40,276,0,3684,1
1051,43,19,40,276,0,3684,0
1052,43,20,40,275,0,3685,1
1053,43,21,40,274,0,3686,1
1054,43,22,40,273,0,3687,1
1055,43,23,40,272,0,3688,1
1056,44,0,40,270,0,3690,2
1057,44,1,40,268,0,3692,2
1058,44,2,40,267,0,3693,1
1059,44,3,40,267,0,3693,0
1060,44,4,40,266,0,3694,1
1061,44,5,40,264,0,3696,2
1062,44,6,40,264,0,3696,0
1063,44,7,40,262,0,3698,2
1064,44,8,40,261,0,3699,1
1065,44,9,40,260,0,3700,1
1066,44,10,40,260,0,3700,0
1067,44,11,40,256,0,3704,4
1068,44,12,40,256,0,3704,0
1069,44,13,40,255,0,3705,1
1070,44,14,40,252,0,3708,3
1071,44,15,40,252,0,3708,0
1072,44,16,40,249,0,3711,3
1073,44,17,40,249,0,3711,0
1074,44,18,40,248,0,3712,1
1075,44,19,40,246,0,3714,2
1076,44,20,40,246,0,3714,0
1077,44,21,40,245,0,3715,1
1078,44,22,40,244,0,3716,1
1079,44,23,40,244,0,3716,0
1080,45,0,40,244,0,3716,0
1081,45,1,40,243,0,3717,1
1082,45,2,40,242,0,3718,1
1083,45,3,40,242,0,3718,0
1084,45,4,40,241,0,3719,1
1085,45,5,40,240,0,3720,1
1086,45,6,40,240,0,3720,0
1087,45,7,40,238,0,3722,2
1088,45,8,40,235,0,3725,3
1089,45,9,40,234,0,3726,1
1090,45,10,40,234,0,3726,0
1091,45,11,40,233,0,3727,1
1092,45,12,40,228,0,3732,5
1093,45,13,40,225,0,3735,3
1094,45,14,40,224,0,3736,1
1095,45,15,40,221,0,3739,3
1096,45,16,40,220,0,3740,1
1097,45,17,39,220,1,3741,1
1098,45,18,38,220,1,3742,1
1099,45,19,37,219,1,3744,2
1100,45,20,37,218,0,3745,1
1101,45,21,37,217,0,3746,1
1102,45,22,37,216,0,3747,1
1103,45,23,37,214,0,3749,2
1104,46,0,37,214,0,3749,0
1105,46,1,37,213,0,3750,1
1106,46,2,37,212,0,3751,1
1107,46,3,37,212,0,3751,0
1108,46,4,37,212,0,3751,0
1109,46,5,37,211,0,3752,1
1110,46,6,37,211,0,3752,0
1111,46,7,37,210,0,3753,1
1112,46,8,37,210,0,3753,0
1113,46,9,37,210,0,3753,0
1114,46,10,37,210,0,3753,0
1115,46,11,37,209,0,3754,1
1116,46,12,37,208,0,3755,1
1117,46,13,36,206,1,3758,3
1118,46,14,36,206,0,3758,0
1119,46,15,36,204,0,3760,2
1120,46,16,36,202,0,3762,2
1121,46,17,36,202,0,3762,0
1122,46,18,36,200,0,3764,2
1123,46,19,36,198,0,3766,2
1124,46,20,36,198,0,3766,0
1125,46,21,36,196,0,3768,2
1126,46,22,36,195,0,3769,1
1127,46,23,36,195,0,3769,0
1128,47,0,36,194,0,3770,1
1129,47,1,36,194,0,3770,0
1130,47,2,36,192,0,3772,2
1131,47,3,36,191,0,3773,1
1132,47,4,36,191,0,3773,0
1133,47,5,36,189,0,3775,2
1134,47,6,36,186,0,3778,3
1135,47,7,36,186,0,3778,0
1136,47,8,36,185,0,3779,1
1137,47,9,36,184,0,3780,1
1138,47,10,36,184,0,3780,0
1139,47,11,36,184,0,3780,0
1140,47,12,36,183,0,3781,1
1141,47,13,36,182,0,3782,1
1142,47,14,36,182,0,3782,0
1143,47,15,36,181,0,3783,1
1144,47,16,36,181,0,3783,0
1145,47,17,36,179,0,3785,2
1146,47,18,36,179,0,3785,0
1147,47,19,36,175,0,3789,4
1148,47,20,36,174,0,3790,1
1149,47,21,36,174,0,3790,0
1150,47,22,36,173,0,3791,1
1151,47,23,36,171,0,3793,2
1152,48,0,36,171,0,3793,0
1153,48,1,36,170,0,3794,1
1154,48,2,36,169,0,3795,1
1155,48,3,36,168,0,3796,1
1156,48,4,36,167,0,3797,1
1157,48,5,36,165,0,3799,2
1158,48,6,36,165,0,3799,0
1159,48,7,36,164,0,3800,1
1160,48,8,36,164,0,3800,0
1161,48,9,36,163,0,3801,1
1162,48,10,36,162,0,3802,1
1163,48,11,36,161,0,3803,1
1164,48,12,36,161,0,3803,0
1165,48,13,36,160,0,3804,1
1166,48,14,36,159,0,3805,1
1167,48,15,36,158,0,3806,1
1168,48,16,36,157,0,3807,1
1169,48,17,36,156,0,3808,1
1170,48,18,36,155,0,3809,1
1171,48,19,35,155,1,3810,1
1172,48,20,35,155,0,3810,0
1173,48,21,35,155,0,3810,0
1174,48,22,35,153,0,3812,2
1175,48,23,35,152,0,3813,1
1176,49,0,35,151,0,3814,1
1177,49,1,35,151,0,3814,0
1178,49,2,35,149,0,3816,2
1179,49,3,35,148,0,3817,1
1180,49,4,35,146,0,3819,2
1181,49,5,35,145,0,3820,1
1182,49,6,35,144,0,3821,1
1183,49,7,35,144,0,3821,0
1184,49,8,35,143,0,3822,1
1185,49,9,35,142,0,3823,1
1186,49,10,35,141,0,3824,1
1187,49,11,35,140,0,3825,1
1188,49,12,35,139,0,3826,1
1189,49,13,35,138,0,3827,1
1190,49,14,35,137,0,3828,1
1191,49,15,35,137,0,3828,0
1192,49,16,35,136,0,3829,1
1193,49,17,35,133,0,3832,3
1194,49,18,35,132,0,3833,1
1195,49,19,35,130,0,3835,2
1196,49,20,35,130,0,3835,0
1197,49,21,35,129,0,3836,1
1198,49,22,35,129,0,3836,0
1199,49,23,35,129,0,3836,0
1200,50,0,34,130,1,3836,0
