tick,day,hour,S_susceptible,I_total_infect,new_infect,R_total_recov,new_recov
794,33,2,68,716,0,3216,2
795,33,3,68,711,0,3221,5
796,33,4,68,708,0,3224,3
797,33,5,68,706,0,3226,2
798,33,6,68,702,0,3230,4
799,33,7,68,698,0,3234,4
800,33,8,68,697,0,3235,1
801,33,9,68,693,0,3239,4
802,33,10,67,693,1,3240,1
803,33,11,67,689,0,3244,4
804,33,12,67,684,0,3249,5
805,33,13,66,680,1,3254,5
806,33,14,65,679,1,3256,2
807,33,15,64,677,1,3259,3
808,33,16,64,675,0,3261,2
809,33,17,64,669,0,3267,6
810,33,18,64,664,0,3272,5
811,33,19,64,660,0,3276,4
812,33,20,64,658,0,3278,2
813,33,21,64,656,0,3280,2
814,33,22,64,653,0,3283,3
815,33,23,62,652,2,3286,3
816,34,0,62,646,0,3292,6
817,34,1,62,641,0,3297,5
818,34,2,62,640,0,3298,1
819,34,3,62,638,0,3300,2
820,34,4,61,637,1,3302,2
821,34,5,61,635,0,3304,2
822,34,6,61,630,0,3309,5
823,34,7,61,629,0,3310,1
824,34,8,61,627,0,3312,2
825,34,9,61,625,0,3314,2
826,34,10,61,620,0,3319,5
827,34,11,61,617,0,3322,3
828,34,12,61,614,0,3325,3
829,34,13,61,612,0,3327,2
830,34,14,61,610,0,3329,2
831,34,15,61,606,0,3333,4
832,34,16,61,602,0,3337,4
833,34,17,61,596,0,3343,6
834,34,18,61,596,0,3343,0
835,34,19,61,592,0,3347,4
836,34,20,61,590,0,3349,2
837,34,21,61,584,0,3355,6
838,34,22,61,580,0,3359,4
839,34,23,61,578,0,3361,2
840,35,0,61,576,0,3363,2
841,35,1,60,576,1,3364,1
842,35,2,60,574,0,3366,2
843,35,3,59,575,1,3366,0
844,35,4,59,574,0,3367,1
845,35,5,59,568,0,3373,6
846,35,6,58,568,1,3374,1
847,35,7,58,568,0,3374,0
848,35,8,58,564,0,3378,4
849,35,9,58,561,0,3381,3
850,35,10,58,559,0,3383,2
851,35,11,58,554,0,3388,5
852,35,12,58,551,0,3391,3
853,35,13,58,548,0,3394,3
854,35,14,58,548,0,3394,0
855,35,15,58,546,0,3396,2
856,35,16,58,545,0,3397,1
857,35,17,58,544,0,3398,1
858,35,18,58,543,0,3399,1
859,35,19,58,538,0,3404,5
860,35,20,57,534,1,3409,5
861,35,21,57,530,0,3413,4
862,35,22,57,528,0,3415,2
863,35,23,57,526,0,3417,2
864,36,0,57,525,0,3418,1
865,36,1,57,522,0,3421,3
866,36,2,57,521,0,3422,1
867,36,3,57,521,0,3422,0
868,36,4,57,517,0,3426,4
869,36,5,57,513,0,3430,4
870,36,6,57,512,0,3431,1
871,36,7,57,509,0,3434,3
872,36,8,57,507,0,3436,2
873,36,9,57,504,0,3439,3
874,36,10,56,502,1,3442,3
875,36,11,56,500,0,3444,2
876,36,12,56,497,0,3447,3
877,36,13,56,497,0,3447,0
878,36,14,56,497,0,3447,0
879,36,15,56,495,0,3449,2
880,36,16,56,493,0,3451,2
881,36,17,56,492,0,3452,1
882,36,18,56,492,0,3452,0
883,36,19,56,490,0,3454,2
884,36,20,55,489,1,3456,2
885,36,21,55,489,0,3456,0
886,36,22,55,488,0,3457,1
887,36,23,54,488,1,3458,1
888,37,0,54,486,0,3460,2
889,37,1,54,482,0,3464,4
890,37,2,54,481,0,3465,1
891,37,3,54,479,0,3467,2
892,37,4,54,477,0,3469,2
893,37,5,54,476,0,3470,1
894,37,6,54,474,0,3472,2
895,37,7,54,472,0,3474,2
896,37,8,54,472,0,3474,0
897,37,9,54,471,0,3475,1
898,37,10,54,469,0,3477,2
899,37,11,54,468,0,3478,1
900,37,12,54,465,0,3481,3
901,37,13,54,464,0,3482,1
902,37,14,54,461,0,3485,3
903,37,15,54,460,0,3486,1
904,37,16,53,460,1,3487,1
905,37,17,52,459,1,3489,2
906,37,18,52,457,0,3491,2
907,37,19,52,452,0,3496,5
908,37,20,52,449,0,3499,3
909,37,21,52,447,0,3501,2
910,37,22,52,445,0,3503,2
911,37,23,52,443,0,3505,2
912,38,0,52,439,0,3509,4
913,38,1,51,439,1,3510,1
914,38,2,51,435,0,3514,4
915,38,3,51,434,0,3515,1
916,38,4,51,434,0,3515,0
917,38,5,51,433,0,3516,1
918,38,6,51,432,0,3517,1
919,38,7,51,426,0,3523,6
920,38,8,51,424,0,3525,2
921,38,9,51,419,0,3530,5
922,38,10,51,417,0,3532,2
923,38,11,51,415,0,3534,2
924,38,12,51,415,0,3534,0
925,38,13,51,414,0,3535,1
926,38,14,51,413,0,3536,1
927,38,15,51,412,0,3537,1
928,38,16,51,411,0,3538,1
929,38,17,51,410,0,3539,1
930,38,18,51,408,0,3541,2
931,38,19,51,408,0,3541,0
932,38,20,51,407,0,3542,1
933,38,21,51,405,0,3544,2
934,38,22,51,405,0,3544,0
935,38,23,51,403,0,3546,2
936,39,0,50,401,1,3549,3
937,39,1,50,400,0,3550,1
938,39,2,50,399,0,3551,1
939,39,3,50,398,0,3552,1
940,39,4,49,397,1,3554,2
941,39,5,49,397,0,3554,0
942,39,6,49,396,0,3555,1
943,39,7,49,396,0,3555,0
944,39,8,49,393,0,3558,3
945,39,9,49,391,0,3560,2
946,39,10,49,389,0,3562,2
947,39,11,49,387,0,3564,2
948,39,12,48,387,1,3565,1
949,39,13,48,387,0,3565,0
950,39,14,48,385,0,3567,2
951,39,15,48,384,0,3568,1
952,39,16,48,384,0,3568,0
953,39,17,48,384,0,3568,0
954,39,18,48,384,0,3568,0
955,39,19,48,384,0,3568,0
956,39,20,48,381,0,3571,3
957,39,21,48,381,0,3571,0
958,39,22,48,381,0,3571,0
959,39,23,48,379,0,3573,2
960,40,0,48,378,0,3574,1
961,40,1,48,377,0,3575,1
962,40,2,48,376,0,3576,1
963,40,3,48,376,0,3576,0
964,40,4,48,375,0,3577,1
965,40,5,48,374,0,3578,1
966,40,6,48,373,0,3579,1
967,40,7,48,372,0,3580,1
968,40,8,47,372,1,3581,1
969,40,9,47,372,0,3581,0
970,40,10,47,369,0,3584,3
971,40,11,47,367,0,3586,2
972,40,12,46,365,1,3589,3
973,40,13,46,364,0,3590,1
974,40,14,46,362,0,3592,2
975,40,15,46,360,0,3594,2
976,40,16,46,360,0,3594,0
977,40,17,46,359,0,3595,1
978,40,18,45,358,1,3597,2
979,40,19,45,357,0,3598,1
980,40,20,45,355,0,3600,2
981,40,21,43,356,2,3601,1
982,40,22,43,354,0,3603,2
983,40,23,43,353,0,3604,1
984,41,0,43,352,0,3605,1
985,41,1,42,352,1,3606,1
986,41,2,42,352,0,3606,0
987,41,3,42,351,0,3607,1
988,41,4,42,350,0,3608,1
989,41,5,42,350,0,3608,0
990,41,6,41,351,1,3608,0
991,41,7,41,349,0,3610,2
992,41,8,41,345,0,3614,4
993,41,9,41,344,0,3615,1
994,41,10,41,344,0,3615,0
995,41,11,41,342,0,3617,2
996,41,12,41,340,0,3619,2
997,41,13,41,340,0,3619,0
998,41,14,41,339,0,3620,1
999,41,15,41,338,0,3621,1
1000,41,16,41,337,0,3622,1
1001,41,17,41,336,0,3623,1
1002,41,18,41,335,0,3624,1
1003,41,19,40,335,1,3625,1
1004,41,20,40,335,0,3625,0
1005,41,21,40,333,0,3627,2
1006,41,22,40,332,0,3628,1
1007,41,23,40,331,0,3629,1
1008,42,0,40,330,0,3630,1
1009,42,1,40,329,0,3631,1
1010,42,2,40,327,0,3633,2
1011,42,3,40,326,0,3634,1
1012,42,4,40,325,0,3635,1
1013,42,5,40,325,0,3635,0
1014,42,6,40,323,0,3637,2
1015,42,7,40,319,0,3641,4
1016,42,8,40,316,0,3644,3
1017,42,9,40,314,0,3646,2
1018,42,10,40,311,0,3649,3
1019,42,11,40,311,0,3649,0
1020,42,12,40,309,0,3651,2
1021,42,13,40,308,0,3652,1
1022,42,14,40,307,0,3653,1
1023,42,15,40,307,0,3653,0
1024,42,16,40,306,0,3654,1
1025,42,17,40,306,0,3654,0
1026,42,18,40,305,0,3655,1
1027,42,19,40,305,0,3655,0
1028,42,20,40,304,0,3656,1
1029,42,21,40,303,0,3657,1
1030,42,22,39,300,1,3661,4
1031,42,23,39,298,0,3663,2
1032,43,0,38,298,1,3664,1
1033,43,1,38,296,0,3666,2
1034,43,2,38,295,0,3667,1
1035,43,3,38,294,0,3668,1
1036,43,4,38,293,0,3669,1
1037,43,5,38,291,0,3671,2
1038,43,6,38,290,0,3672,1
1039,43,7,38,290,0,3672,0
1040,43,8,38,290,0,3672,0
1041,43,9,38,289,0,3673,1
1042,43,10,38,289,0,3673,0
1043,43,11,37,290,1,3673,0
1044,43,12,37,289,0,3674,1
1045,43,13,37,289,0,3674,0
1046,43,14,37,288,0,3675,1
1047,43,15,37,288,0,3675,0
1048,43,16,37,287,0,3676,1
1049,43,17,37,286,0,3677,1
1050,43,18,37,285,0,3678,1
1051,43,19,37,284,0,3679,1
1052,43,20,37,282,0,3681,2
1053,43,21,37,282,0,3681,0
1054,43,22,37,282,0,3681,0
1055,43,23,37,282,0,3681,0
1056,44,0,37,282,0,3681,0
1057,44,1,37,281,0,3682,1
1058,44,2,37,281,0,3682,0
1059,44,3,37,280,0,3683,1
1060,44,4,37,279,0,3684,1
1061,44,5,37,278,0,3685,1
1062,44,6,36,278,1,3686,1
1063,44,7,36,278,0,3686,0
1064,44,8,36,278,0,3686,0
1065,44,9,36,277,0,3687,1
1066,44,10,36,275,0,3689,2
1067,44,11,36,275,0,3689,0
1068,44,12,36,275,0,3689,0
1069,44,13,36,272,0,3692,3
1070,44,14,36,272,0,3692,0
1071,44,15,36,272,0,3692,0
1072,44,16,36,271,0,3693,1
1073,44,17,36,270,0,3694,1
1074,44,18,36,270,0,3694,0
1075,44,19,36,270,0,3694,0
1076,44,20,36,269,0,3695,1
1077,44,21,36,267,0,3697,2
1078,44,22,36,265,0,3699,2
1079,44,23,36,264,0,3700,1
1080,45,0,36,263,0,3701,1
1081,45,1,36,261,0,3703,2
1082,45,2,36,261,0,3703,0
1083,45,3,36,260,0,3704,1
1084,45,4,36,259,0,3705,1
1085,45,5,36,259,0,3705,0
1086,45,6,36,258,0,3706,1
1087,45,7,36,255,0,3709,3
1088,45,8,36,253,0,3711,2
1089,45,9,36,253,0,3711,0
1090,45,10,36,253,0,3711,0
1091,45,11,36,250,0,3714,3
1092,45,12,35,251,1,3714,0
1093,45,13,35,251,0,3714,0
1094,45,14,35,250,0,3715,1
1095,45,15,35,248,0,3717,2
1096,45,16,35,248,0,3717,0
1097,45,17,35,248,0,3717,0
1098,45,18,35,248,0,3717,0
1099,45,19,35,247,0,3718,1
1100,45,20,35,245,0,3720,2
1101,45,21,35,243,0,3722,2
1102,45,22,35,242,0,3723,1
1103,45,23,35,242,0,3723,0
1104,46,0,35,239,0,3726,3
1105,46,1,35,239,0,3726,0
1106,46,2,35,238,0,3727,1
1107,46,3,35,237,0,3728,1
1108,46,4,35,236,0,3729,1
1109,46,5,35,234,0,3731,2
1110,46,6,35,233,0,3732,1
1111,46,7,35,232,0,3733,1
1112,46,8,35,231,0,3734,1
1113,46,9,35,230,0,3735,1
1114,46,10,35,229,0,3736,1
1115,46,11,35,228,0,3737,1
1116,46,12,35,227,0,3738,1
1117,46,13,35,224,0,3741,3
1118,46,14,35,222,0,3743,2
1119,46,15,35,220,0,3745,2
1120,46,16,35,218,0,3747,2
1121,46,17,35,215,0,3750,3
1122,46,18,35,212,0,3753,3
1123,46,19,35,212,0,3753,0
1124,46,20,35,212,0,3753,0
1125,46,21,35,211,0,3754,1
1126,46,22,35,209,0,3756,2
1127,46,23,35,209,0,3756,0
1128,47,0,35,209,0,3756,0
1129,47,1,35,206,0,3759,3
1130,47,2,35,204,0,3761,2
1131,47,3,35,201,0,3764,3
1132,47,4,35,200,0,3765,1
1133,47,5,35,199,0,3766,1
1134,47,6,35,198,0,3767,1
1135,47,7,35,197,0,3768,1
1136,47,8,35,196,0,3769,1
1137,47,9,35,195,0,3770,1
1138,47,10,35,194,0,3771,1
1139,47,11,35,193,0,3772,1
1140,47,12,35,192,0,3773,1
1141,47,13,35,191,0,3774,1
1142,47,14,35,191,0,3774,0
1143,47,15,35,190,0,3775,1
1144,47,16,34,190,1,3776,1
1145,47,17,34,190,0,3776,0
1146,47,18,34,189,0,3777,1
1147,47,19,34,188,0,3778,1
1148,47,20,34,187,0,3779,1
1149,47,21,34,184,0,3782,3
1150,47,22,34,183,0,3783,1
1151,47,23,34,183,0,3783,0
1152,48,0,34,182,0,3784,1
1153,48,1,34,182,0,3784,0
1154,48,2,34,182,0,3784,0
1155,48,3,34,182,0,3784,0
1156,48,4,34,182,0,3784,0
1157,48,5,34,181,0,3785,1
1158,48,6,34,179,0,3787,2
1159,48,7,34,179,0,3787,0
1160,48,8,34,179,0,3787,0
1161,48,9,34,178,0,3788,1
1162,48,10,34,177,0,3789,1
1163,48,11,34,176,0,3790,1
1164,48,12,34,176,0,3790,0
1165,48,13,34,175,0,3791,1
1166,48,14,34,175,0,3791,0
1167,48,15,34,173,0,3793,2
1168,48,16,34,173,0,3793,0
1169,48,17,34,173,0,3793,0
1170,48,18,34,172,0,3794,1
1171,48,19,34,170,0,3796,2
1172,48,20,34,170,0,3796,0
1173,48,21,34,170,0,3796,0
1174,48,22,34,169,0,3797,1
1175,48,23,34,168,0,3798,1
1176,49,0,34,167,0,3799,1
1177,49,1,34,167,0,3799,0
1178,49,2,34,166,0,3800,1
1179,49,3,34,165,0,3801,1
1180,49,4,34,164,0,3802,1
1181,49,5,34,162,0,3804,2
1182,49,6,34,162,0,3804,0
1183,49,7,34,161,0,3805,1
1184,49,8,34,158,0,3808,3
1185,49,9,34,157,0,3809,1
1186,49,10,34,155,0,3811,2
1187,49,11,34,153,0,3813,2
1188,49,12,34,153,0,3813,0
1189,49,13,34,152,0,3814,1
1190,49,14,34,151,0,3815,1
1191,49,15,34,150,0,3816,1
1192,49,16,34,148,0,3818,2
1193,49,17,34,147,0,3819,1
1194,49,18,34,144,0,3822,3
1195,49,19,34,144,0,3822,0
1196,49,20,34,144,0,3822,0
1197,49,21,34,144,0,3822,0
1198,49,22,34,143,0,3823,1
1199,49,23,34,142,0,3824,1
1200,50,0,34,141,0,3825,1
